codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;Lab.Mater.;UED;15;6T4 - Sexta 16h;13.333333333333334;13.333333333333334;100.0
FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;S06;UAC;60;3T4 - Terça 16h;0.0;0.0;25.0
FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;S06;UAC;60;3T5 - Terça 17h;0.0;0.0;25.0
FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;Lab.Mater.;UED;15;5T4 - Quinta 16h;0.0;0.0;100.0
FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;Lab.Mater.;UED;15;6T5 - Sexta 17h;0.0;0.0;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;2M3 - Segunda 10h;11.11111111111111;11.11111111111111;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;2M4 - Segunda 11h;11.11111111111111;11.11111111111111;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;4M3 - Quarta 10h;11.11111111111111;11.11111111111111;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;4M4 - Quarta 11h;11.11111111111111;11.11111111111111;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;6M3 - Sexta 10h;11.11111111111111;11.11111111111111;100.0
FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;I04;UAC;45;6M4 - Sexta 11h;11.11111111111111;11.11111111111111;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;3T2 - Terça 14h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;3T3 - Terça 15h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;5T2 - Quinta 14h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;5T3 - Quinta 15h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;3T2 - Terça 14h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;3T3 - Terça 15h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;5T2 - Quinta 14h;20.0;20.0;100.0
FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;9;FGA - SALA I4;I04;UAC;45;5T3 - Quinta 15h;20.0;20.0;100.0
FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;LD.Sala-3;LDTEA;30;4T2 - Quarta 14h;36.0;30.0;83.33333333333334
FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;LD.Sala-3;LDTEA;30;4T3 - Quarta 15h;36.0;30.0;83.33333333333334
FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;LD.Sala-3;LDTEA;30;6T2 - Sexta 14h;36.0;30.0;83.33333333333334
FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;LD.Sala-3;LDTEA;30;6T3 - Sexta 15h;36.0;30.0;83.33333333333334
FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;I01;UAC;45;3T6 - Terça 18h;75.55555555555556;75.55555555555556;100.0
FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;I01;UAC;45;5T6 - Quinta 18h;75.55555555555556;75.55555555555556;100.0
FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;I01;UAC;45;3N1 - Terça 19h;75.55555555555556;75.55555555555556;100.0
FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;I01;UAC;45;5N1 - Quinta 19h;75.55555555555556;75.55555555555556;100.0
FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;Lab.SS;UED;45;3M1 - Terça 08h;28.888888888888886;28.888888888888886;100.0
FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;Lab.SS;UED;45;3M2 - Terça 09h;28.888888888888886;28.888888888888886;100.0
FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;Lab.SS;UED;45;5M1 - Quinta 08h;28.888888888888886;28.888888888888886;100.0
FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;Lab.SS;UED;45;5M2 - Quinta 09h;28.888888888888886;28.888888888888886;100.0
FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;I08;UAC;45;3T2 - Terça 14h;97.82608695652173;100.0;102.22222222222221
FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;I08;UAC;45;3T3 - Terça 15h;97.82608695652173;100.0;102.22222222222221
FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;I08;UAC;45;5T2 - Quinta 14h;97.82608695652173;100.0;102.22222222222221
FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;I08;UAC;45;5T3 - Quinta 15h;97.82608695652173;100.0;102.22222222222221
FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;53;FGA - SALA MOCAP;Mocap;UED;60;2M1 - Segunda 08h;88.33333333333333;88.33333333333333;100.0
FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;53;FGA - SALA MOCAP;Mocap;UED;60;2M2 - Segunda 09h;88.33333333333333;88.33333333333333;100.0
FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;53;FGA - SALA MOCAP;Mocap;UED;60;6M1 - Sexta 08h;88.33333333333333;88.33333333333333;100.0
FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;53;FGA - SALA MOCAP;Mocap;UED;60;6M2 - Sexta 09h;88.33333333333333;88.33333333333333;100.0
FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;I06;UAC;40;2M3 - Segunda 10h;97.5609756097561;100.0;102.49999999999999
FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;I06;UAC;40;2M4 - Segunda 11h;97.5609756097561;100.0;102.49999999999999
FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;I06;UAC;40;6M3 - Sexta 10h;97.5609756097561;100.0;102.49999999999999
FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;I06;UAC;40;6M4 - Sexta 11h;97.5609756097561;100.0;102.49999999999999
FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;I07;UAC;40;2T4 - Segunda 16h;90.47619047619048;95.0;105.0
FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;I07;UAC;40;2T5 - Segunda 17h;90.47619047619048;95.0;105.0
FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;I08;UAC;45;4T4 - Quarta 16h;90.47619047619048;84.44444444444444;93.33333333333333
FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;I08;UAC;45;4T5 - Quarta 17h;90.47619047619048;84.44444444444444;93.33333333333333
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;15;FGA - SALA I4 (Manutenção Automotiva);I04;UAC;45;2T2 - Segunda 14h;75.0;33.33333333333333;44.44444444444444
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;15;FGA - SALA I4 (Manutenção Automotiva);I04;UAC;45;2T3 - Segunda 15h;75.0;33.33333333333333;44.44444444444444
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;15;FGA - SALA I4 (Manutenção Automotiva);I04;UAC;45;2T4 - Segunda 16h;75.0;33.33333333333333;44.44444444444444
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;15;FGA - SALA I4 (Manutenção Automotiva);I04;UAC;45;2T5 - Segunda 17h;75.0;33.33333333333333;44.44444444444444
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);I05;UAC;45;2T2 - Segunda 14h;62.5;22.22222222222222;35.55555555555556
FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);I05;UAC;45;2T3 - Segunda 15h;62.5;22.22222222222222;35.55555555555556
